sco_cnty	area_name	area_type	cnty_unit	g_unit	page_number	row_number	occup_level	order_number	suborder_number	occupation	m_tot	m_10_13	m_14	m_15	m_16	m_17	m_18_19	m_20_24	m_25_44	m_45_64	m_65_69	m_70_up	m_age_ns	m_at_home	m_employer	m_employee	m_self	m_other	f_tot	f_10_13	f_14	f_15	f_16	f_17	f_18_19	f_20_24	f_25_44	f_45_64	f_65_69	f_70_up	f_age_ns	f_at_home	f_employer	f_employee	f_self	f_other	rec_num
LINLITHGOW	TOTAL	County	10200726	10200726	1613	151	3	9	1	115. Coal and Shale Mine - Other Workers below ground	3512	15	153	228	222	273	431	626	1170	350	21	23	0		5	3402	0	105																			13357
LINLITHGOW	TOTAL	County	10200726	10200726	1613	152	3	9	1	116. Coal and Shale Mine - Workers above ground	744	10	62	52	39	25	41	71	226	176	28	14	0		1	718	0	25	182	1	11	25	32	27	33	26	16	9	1	1	0		0	175	0	7	13358
LINLITHGOW	TOTAL	County	10200726	10200726	1613	153	3	9	1	117. Coke Burners	9	0	0	0	0	0	0	0	8	1	0	0	0		0	9	0	0																			13359
LINLITHGOW	TOTAL	County	10200726	10200726	1613	158	3	9	1	"122. Coal, Shale, and Metalliferous Mine - Owners, Agents, Managers"	75	0	0	1	0	1	0	2	42	28	1	0	0		4	63	0	8																			13360
LINLITHGOW	TOTAL	County	10200726	10200726	1613	159	3	9	1	123. Other Mine Service	18	0	1	0	1	0	0	0	7	7	0	2	0		3	14	0	1																			13361
LINLITHGOW	TOTAL	County	10200726	10200726	1613	160	3	9	1	"124. Stone, Slate, &c., Mine or Quarry - Owners, Agents, Managers"	2	0	0	0	0	0	0	0	0	1	1	0	0		2	0	0	0																			13362
LINLITHGOW	TOTAL	County	10200726	10200726	1613	161	3	9	1	"125. Stone - Miners, Quarriers"	127	0	1	2	1	3	4	7	60	41	5	3	0		0	121	0	6																			13363
LINLITHGOW	TOTAL	County	10200726	10200726	1613	162	3	9	1	"126. Stone - Cutters, Dressers"	9	0	0	1	0	0	0	0	2	6	0	0	0		0	9	0	0																			13364
LINLITHGOW	TOTAL	County	10200726	10200726	1613	163	3	9	1	"127. Slate - Miners, Quarriers, Workers"	3	0	0	0	0	0	0	0	3	0	0	0	0		0	2	0	1																			13365
LINLITHGOW	TOTAL	County	10200726	10200726	1613	165	3	9	1	"129. Clay, Sand, Gravel, Chalk - Pit, &c., Workers"	3	0	0	0	0	0	0	0	3	0	0	0	0		0	3	0	0																			13366
LINLITHGOW	TOTAL	County	10200726	10200726	1613	166	3	9	1	130. Other Workers in Products of Quarries	5	0	0	0	0	0	0	0	5	0	0	0	0		0	4	0	1																			13367
LINLITHGOW	TOTAL	County	10200726	10200726	1613	168	3	9	2	"131. Coal, Coke - Merchants, Dealers"	43	0	0	0	0	0	0	4	22	13	2	2	0		21	8	13	1	1	0	0	0	0	0	0	0	1	0	0	0	0		1	0	0	0	13368
LINLITHGOW	TOTAL	County	10200726	10200726	1613	172	3	10	1	133. Pig Iron Manufacture (Blast Furnaces)	3	0	0	0	0	0	0	0	2	1	0	0	0		0	3	0	0																			13369
LINLITHGOW	TOTAL	County	10200726	10200726	1613	173	3	10	1	134. Puddling Furnaces and Rolling Mills ; Tube Manufacture	65	0	0	3	2	1	4	43	12	0	0	0	0		1	61	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0		0	1	0	0	13370
LINLITHGOW	TOTAL	County	10200726	10200726	1613	174	3	10	1	"135. Steel - Manufacture, Smelting, Founding"	155	0	3	6	11	5	11	26	69	23	1	0	0		2	151	0	2																			13371
LINLITHGOW	TOTAL	County	10200726	10200726	1613	179	3	10	3	138. Patternmakers	56	0	5	4	6	3	6	5	17	8	1	1	0		0	56	0	0																			13372
LINLITHGOW	TOTAL	County	10200726	10200726	1613	181	3	10	3	140. Ironfounders	582	1	20	32	18	9	57	85	253	96	8	3	0		8	553	0	21																			13373
LINLITHGOW	TOTAL	County	10200726	10200726	1613	182	3	10	3	141. Brassfounders	1	0	0	0	0	0	0	0	0	0	0	1	0		0	0	1	0																			13374
LINLITHGOW	TOTAL	County	10200726	10200726	1613	183	3	10	3	"142. Blacksmiths, Strikers"	383	2	9	11	16	15	25	45	156	87	13	4	0		20	340	7	16																			13375
LINLITHGOW	TOTAL	County	10200726	10200726	1614	184	3	10	3	"143. Erectors, Fitters, Turners"	179	0	6	10	16	12	20	21	58	29	5	2	0		0	159	0	20																			13376
LINLITHGOW	TOTAL	County	10200726	10200726	1614	185	3	10	3	144. Brass Finishers	2	0	0	0	0	0	0	1	0	1	0	0	0		0	2	0	0																			13377
LINLITHGOW	TOTAL	County	10200726	10200726	1614	187	3	10	3	146. Metal Machinists	5	0	0	0	0	0	1	0	4	0	0	0	0		0	5	0	0																			13378
LINLITHGOW	TOTAL	County	10200726	10200726	1614	188	3	10	3	147. Labourers in Engineering Works	22	0	0	1	0	0	0	4	9	7	0	1	0		0	21	0	1																			13379
LINLITHGOW	TOTAL	County	10200726	10200726	1614	189	3	10	3	148. Boiler Makers	47	0	1	1	2	1	3	7	19	10	3	0	0		0	41	0	6																			13380
LINLITHGOW	TOTAL	County	10200726	10200726	1614	190	3	10	3	149. Other or undefined Workers in Engine and Machine Making	238	0	7	15	12	14	27	39	68	50	4	2	0		8	220	0	10	3	0	0	0	0	1	1	0	1	0	0	0	0		0	3	0	0	13381
LINLITHGOW	TOTAL	County	10200726	10200726	1614	194	3	10	4	152. Other Electrical Apparatus Makers ; Electric Fitters ; Electricians (undefined)	64	0	0	1	4	6	2	14	32	4	1	0	0		0	53	1	10																			13382
LINLITHGOW	TOTAL	County	10200726	10200726	1614	196	3	10	5	153. Tool Makers	41	0	6	5	1	2	4	7	11	5	0	0	0		3	38	0	0	9	0	0	0	0	1	3	3	2	0	0	0	0		0	9	0	0	13383
LINLITHGOW	TOTAL	County	10200726	10200726	1614	198	3	10	5	155. Saw Makers	2	0	0	0	0	0	0	0	1	1	0	0	0		0	2	0	0																			13384
LINLITHGOW	TOTAL	County	10200726	10200726	1614	205	3	10	6	"161. Die, Seal, Coin, Medal - Makers"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			13385
LINLITHGOW	TOTAL	County	10200726	10200726	1614	213	3	10	8	"167. Stove, Grate, Range, Fire Iron - Makers"	10	0	0	0	1	0	2	1	6	0	0	0	0		0	10	0	0																			13386
LINLITHGOW	TOTAL	County	10200726	10200726	1614	214	3	10	8	"168. Wire - Drawers, Makers, Workers, Weavers"	3	0	0	0	0	0	1	0	0	2	0	0	0		1	2	0	0																			13387
LINLITHGOW	TOTAL	County	10200726	10200726	1614	215	3	10	8	"169. White Metal, Plated - Ware Manufacturers ; Pewterers"	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0																			13388
LINLITHGOW	TOTAL	County	10200726	10200726	1614	216	3	10	8	170. Tinplate Goods Makers	9	0	1	0	0	0	0	1	4	2	1	0	0	2	1	7	1	0																			13389
LINLITHGOW	TOTAL	County	10200726	10200726	1614	221	3	10	8	175. Other Iron Goods Makers ; Iron Workers (undefined)	26	0	2	1	0	2	0	2	13	6	0	0	0		0	25	0	1	3	0	0	0	0	0	1	2	0	0	0	0	0		0	3	0	0	13390
LINLITHGOW	TOTAL	County	10200726	10200726	1614	224	3	10	9	"177. Ship - Platers, Rivetters, &c."	8	0	0	1	0	0	0	1	6	0	0	0	0		0	8	0	0																			13391
LINLITHGOW	TOTAL	County	10200726	10200726	1614	225	3	10	9	178. Ship - Other Workers in Iron	10	0	0	0	0	1	1	1	5	2	0	0	0		0	10	0	0																			13392
LINLITHGOW	TOTAL	County	10200726	10200726	1614	227	3	10	9	180. Ship - Other Workers in Wood	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0																			13393
LINLITHGOW	TOTAL	County	10200726	10200726	1614	228	3	10	9	181. Ship Painters ; Shipyard Labourers (undefined) ; Others in Ship and Boat Building	60	0	2	1	1	1	1	10	37	6	0	1	0		0	59	0	1																			13394
LINLITHGOW	TOTAL	County	10200726	10200726	1614	230	3	10	10	"182. Railway - Coach, Wagon Makers"	24	0	0	1	0	0	0	3	9	11	0	0	0		0	22	0	2																			13395
LINLITHGOW	TOTAL	County	10200726	10200726	1614	231	3	10	10	183. Cycle Makers	13	0	0	2	0	0	0	2	7	2	0	0	0		0	13	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0		0	2	0	0	13396
LINLITHGOW	TOTAL	County	10200726	10200726	1614	232	3	10	10	184. Motor Car Makers	11	0	1	0	0	2	1	4	3	0	0	0	0		1	9	0	1																			13397
LINLITHGOW	TOTAL	County	10200726	10200726	1614	233	3	10	10	"185. Coach, Carriage - Makers"	16	0	0	0	0	0	0	1	11	3	0	1	0	2	3	7	3	3																			13398
LINLITHGOW	TOTAL	County	10200726	10200726	1614	235	3	10	10	187. Others in Construction of Vehicles	10	0	1	0	0	0	3	1	4	1	0	0	0		2	8	0	0																			13399
LINLITHGOW	TOTAL	County	10200726	10200726	1614	237	3	10	11	"188. Ironmongers ; Hardware - Dealers, Merchants"	33	0	2	1	3	1	2	4	12	8	0	0	0		8	19	6	0	16	0	0	0	1	1	2	5	4	3	0	0	0		1	12	2	1	13400
LINLITHGOW	TOTAL	County	10200726	10200726	1614	238	3	10	11	"189. Other Dealers in Metals, Machines, &c."	11	0	0	0	0	0	2	1	1	7	0	0	0		1	3	5	2	4	0	1	0	2	0	1	0	0	0	0	0	0		0	4	0	0	13401
LINLITHGOW	TOTAL	County	10200726	10200726	1615	241	3	11	1	"190. Goldsmiths, Silversmiths, Jewellers"	1	0	0	0	0	0	0	0	0	1	0	0	0		0	0	0	1	3	0	0	0	1	0	0	1	1	0	0	0	0		0	3	0	0	13402
LINLITHGOW	TOTAL	County	10200726	10200726	1615	244	3	11	2	"192. Watchmakers, Clockmakers"	14	0	0	0	0	2	1	1	6	4	0	0	0	3	4	3	6	1																			13403
LINLITHGOW	TOTAL	County	10200726	10200726	1615	247	3	11	2	195. Surgical and Dental Instrument and Apparatus Makers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	0	1	0																			13404
LINLITHGOW	TOTAL	County	10200726	10200726	1615	254	3	11	5	"199. Dealers in Precious Metals, Jewellery, and Watches"	3	0	0	0	0	0	0	0	3	0	0	0	0		1	1	1	0	3	0	0	0	0	1	0	1	1	0	0	0	0		0	3	0	0	13405
LINLITHGOW	TOTAL	County	10200726	10200726	1615	255	3	11	5	"200. Dealers in Instruments, Toys, &c."	1	0	0	0	0	0	0	0	1	0	0	0	0		1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0		0	2	0	0	13406
LINLITHGOW	TOTAL	County	10200726	10200726	1615	258	3	12	1	"201. Architectural, Monumental - Carvers, Sculptors, Masons"	1	0	0	0	0	0	0	0	1	0	0	0	0		1	0	0	0																			13407
LINLITHGOW	TOTAL	County	10200726	10200726	1615	259	3	12	1	202. Builders	27	0	0	0	0	0	0	0	13	12	2	0	0		18	7	2	0																			13408
LINLITHGOW	TOTAL	County	10200726	10200726	1615	260	3	12	1	203. Builders' Labourers	9	0	1	0	0	0	0	0	3	5	0	0	0		0	7	0	2																			13409
LINLITHGOW	TOTAL	County	10200726	10200726	1615	261	3	12	1	"204. Carpenters, Joiners"	459	0	3	14	16	10	32	58	188	111	14	13	0	2	41	395	12	11																			13410
LINLITHGOW	TOTAL	County	10200726	10200726	1615	262	3	12	1	"205. Carpenters', Joiners' - Labourers"	5	0	0	0	0	0	1	1	1	2	0	0	0		0	5	0	0																			13411
LINLITHGOW	TOTAL	County	10200726	10200726	1615	263	3	12	1	206. Bricklayers	135	0	0	2	2	2	3	17	75	31	2	1	0		5	123	0	7																			13412
LINLITHGOW	TOTAL	County	10200726	10200726	1615	264	3	12	1	207. Bricklayers' Labourers	48	0	0	0	0	0	2	3	25	17	1	0	0		0	47	0	1																			13413
LINLITHGOW	TOTAL	County	10200726	10200726	1615	265	3	12	1	208. Masons	136	0	1	3	2	2	7	14	60	36	5	6	0		4	121	4	7																			13414
LINLITHGOW	TOTAL	County	10200726	10200726	1615	266	3	12	1	209. Masons' Labourers	42	0	0	1	0	0	0	3	25	12	1	0	0		0	41	0	1																			13415
LINLITHGOW	TOTAL	County	10200726	10200726	1615	267	3	12	1	"210. Slaters, Tilers"	81	0	0	3	1	4	4	5	28	31	2	3	0		13	63	2	3																			13416
LINLITHGOW	TOTAL	County	10200726	10200726	1615	268	3	12	1	211. Plasterers	48	0	0	0	1	0	1	8	22	15	0	1	0		4	43	0	1																			13417
LINLITHGOW	TOTAL	County	10200726	10200726	1615	269	3	12	1	212. Plasterers' Labourers	11	0	0	0	0	0	0	1	5	5	0	0	0		0	10	0	1																			13418
LINLITHGOW	TOTAL	County	10200726	10200726	1615	270	3	12	1	"213. Painters, Paperhangers, Decorators"	105	0	1	2	4	0	4	23	48	20	1	2	0		19	82	3	1	2	0	0	0	0	0	1	0	0	1	0	0	0		1	1	0	0	13419
LINLITHGOW	TOTAL	County	10200726	10200726	1615	271	3	12	1	214. Glaziers	2	0	0	0	0	0	0	1	0	1	0	0	0		0	1	1	0																			13420
LINLITHGOW	TOTAL	County	10200726	10200726	1615	272	3	12	1	"215. Plumbers, Gasfitters"	114	0	5	7	8	4	9	14	55	9	2	1	0		14	95	4	1																			13421
LINLITHGOW	TOTAL	County	10200726	10200726	1615	275	3	12	2	"217. Railway, Canal, Harbour, &c. - Contractors"	3	0	0	0	0	0	0	0	2	0	1	0	0		2	1	0	0																			13422
LINLITHGOW	TOTAL	County	10200726	10200726	1615	276	3	12	2	"218. Navvies ; Railway, &c., Contractors' Labourers"	5	0	0	0	0	0	0	0	4	1	0	0	0		0	5	0	0																			13423
LINLITHGOW	TOTAL	County	10200726	10200726	1615	277	3	12	2	"219. Well, Mine - Sinkers, Borers"	20	0	0	0	0	0	0	3	7	8	1	1	0		2	16	2	0																			13424
LINLITHGOW	TOTAL	County	10200726	10200726	1615	279	3	12	2	221. Paviours ; Road Labourers	100	0	0	0	0	0	3	4	22	54	11	6	0		1	89	0	10																			13425
LINLITHGOW	TOTAL	County	10200726	10200726	1615	282	3	13	1	222. Cabinet Makers	14	0	0	0	0	0	1	0	8	5	0	0	0		3	9	2	0																			13426
LINLITHGOW	TOTAL	County	10200726	10200726	1615	283	3	13	1	223. French Polishers																			2	0	0	0	0	1	0	0	0	1	0	0	0		0	2	0	0	13427
LINLITHGOW	TOTAL	County	10200726	10200726	1615	284	3	13	1	224. Upholsterers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	0	1	0																			13428
LINLITHGOW	TOTAL	County	10200726	10200726	1615	286	3	13	1	226. Undertakers ; Funeral Furniture Makers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	0	1	0																			13429
LINLITHGOW	TOTAL	County	10200726	10200726	1615	289	3	13	1	229. Dealers in Works of Art	3	0	0	0	0	0	0	0	2	1	0	0	0		1	2	0	0																			13430
LINLITHGOW	TOTAL	County	10200726	10200726	1615	290	3	13	1	"230. Furniture, &c., Dealers"	8	0	0	0	0	0	0	0	7	1	0	0	0		2	2	4	0	4	0	0	0	0	1	0	0	3	0	0	0	0		0	4	0	0	13431
LINLITHGOW	TOTAL	County	10200726	10200726	1615	292	3	13	2	231. Sawyers ; Wood Cutting Machinists	198	1	14	13	14	7	13	28	71	33	3	1	0		4	190	0	4	51	0	3	3	6	8	12	14	5	0	0	0	0		0	49	0	2	13432
LINLITHGOW	TOTAL	County	10200726	10200726	1615	293	3	13	2	"232. Lath, Wooden Fence, Hurdle - Makers"	3	0	0	1	0	0	0	0	2	0	0	0	0		1	2	0	0																			13433
LINLITHGOW	TOTAL	County	10200726	10200726	1615	294	3	13	2	233. Wood Turners	9	0	0	0	0	0	1	2	5	1	0	0	0		0	7	0	2																			13434
LINLITHGOW	TOTAL	County	10200726	10200726	1615	295	3	13	2	"234. Wooden Box, Packing Case - Makers"	4	1	1	0	0	0	0	0	2	0	0	0	0		0	3	0	1																			13435
LINLITHGOW	TOTAL	County	10200726	10200726	1615	296	3	13	2	"235. Coopers ; Hoop - Makers, Benders"	93	0	4	2	4	4	7	13	37	18	0	4	0		0	83	2	8																			13436
LINLITHGOW	TOTAL	County	10200726	10200726	1615	298	3	13	2	237. Other Workers in Wood	156	0	13	11	9	6	10	26	63	15	3	0	0		0	152	1	3	77	0	4	11	4	11	17	23	7	0	0	0	0		0	77	0	0	13437
LINLITHGOW	TOTAL	County	10200726	10200726	1615	299	3	13	2	"238. Timber, Wood, Cork, Bark - Merchants, Dealers"	10	0	0	0	0	0	0	0	4	4	2	0	0		7	2	1	0																			13438
LINLITHGOW	TOTAL	County	10200726	10200726	1616	302	3	14	1	"239. Brick, Plain Tile, Terra-Cotta - Makers"	161	1	9	4	6	4	8	17	64	45	2	1	0		5	151	0	5	63	0	0	1	9	6	16	21	8	2	0	0	0		0	59	0	4	13439
LINLITHGOW	TOTAL	County	10200726	10200726	1616	304	3	14	1	"241. Earthenware, China, Porcelain - Manufacture"	124	0	2	3	2	1	1	7	69	36	2	1	0		2	119	0	3	174	1	23	20	22	10	27	41	28	2	0	0	0		0	170	0	4	13440
LINLITHGOW	TOTAL	County	10200726	10200726	1616	305	3	14	1	"242. Sheet, Plate - Glass Manufacture"	2	0	0	0	0	0	0	0	1	1	0	0	0		0	2	0	0																			13441
LINLITHGOW	TOTAL	County	10200726	10200726	1616	306	3	14	1	243. Glass Bottle Manufacture	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0																			13442
LINLITHGOW	TOTAL	County	10200726	10200726	1616	309	3	14	1	"246. Earthenware, China, Glass - Dealers"	3	0	0	0	0	0	0	0	1	2	0	0	0		0	0	3	0	9	0	0	0	0	2	0	1	3	2	1	0	0		0	4	2	3	13443
LINLITHGOW	TOTAL	County	10200726	10200726	1616	312	3	15	1	"247. Dye, Paint, Ink, Blacking - Manufacture"	3	0	0	0	0	0	0	1	1	0	1	0	0		0	3	0	0																			13444
LINLITHGOW	TOTAL	County	10200726	10200726	1616	314	3	15	2	"248. Gunpowder, Guncotton, Explosive Substance - Manufacture"	5	0	1	0	0	0	0	0	2	2	0	0	0		0	5	0	0	47	0	5	6	3	6	14	10	3	0	0	0	0		0	45	0	2	13445
LINLITHGOW	TOTAL	County	10200726	10200726	1616	315	3	15	2	"249. Cartridge, Fireworks, Explosive Article - Manufacture"	19	0	1	0	1	0	1	3	6	7	0	0	0		0	18	0	1	72	0	4	15	8	12	13	18	2	0	0	0	0		0	70	0	2	13446
LINLITHGOW	TOTAL	County	10200726	10200726	1616	319	3	15	3	252. Manufacturing Chemists	115	0	2	1	3	3	3	4	66	28	5	0	0		2	104	1	8	12	0	1	1	1	1	5	2	1	0	0	0	0		0	11	0	1	13447
LINLITHGOW	TOTAL	County	10200726	10200726	1616	321	3	15	3	"254. Chemists, Druggists"	25	0	1	0	1	0	3	2	11	7	0	0	0		8	12	2	3	18	0	2	0	4	3	0	4	4	1	0	0	0		0	14	0	4	13448
LINLITHGOW	TOTAL	County	10200726	10200726	1616	323	3	15	4	255. Mineral Oil Workers	1366	0	18	26	26	34	53	146	640	355	43	25	0		4	1186	0	176																			13449
LINLITHGOW	TOTAL	County	10200726	10200726	1616	324	3	15	4	256. Other Oil Workers ; Oil Cake Makers	24	0	0	0	0	0	1	3	13	7	0	0	0		1	23	0	0																			13450
LINLITHGOW	TOTAL	County	10200726	10200726	1616	325	3	15	4	"257. Candle, Grease - Manufacture"	19	0	0	0	0	0	1	1	9	7	1	0	0		0	19	0	0																			13451
LINLITHGOW	TOTAL	County	10200726	10200726	1616	326	3	15	4	"258. Soap - Boilers, Makers"	5	0	0	1	0	0	0	0	2	2	0	0	0		0	5	0	0																			13452
LINLITHGOW	TOTAL	County	10200726	10200726	1616	327	3	15	4	259. Manure Manufacture	27	0	0	1	2	1	0	2	15	6	0	0	0		0	24	0	3	2	0	0	0	0	1	0	1	0	0	0	0	0		0	2	0	0	13453
LINLITHGOW	TOTAL	County	10200726	10200726	1616	328	3	15	4	"260. India Rubber, Gutta Percha - Workers"	1	0	0	0	0	0	0	0	0	1	0	0	0		0	1	0	0																			13454
LINLITHGOW	TOTAL	County	10200726	10200726	1616	330	3	15	4	"262. Glue, Size, Varnish, &c. - Makers"	5	0	0	0	0	0	1	0	1	2	1	0	0		0	5	0	0	7	0	0	0	0	0	2	1	2	1	1	0	0		0	7	0	0	13455
LINLITHGOW	TOTAL	County	10200726	10200726	1616	331	3	15	4	"263. Dealers in Paint, Explosives, Oil, Soap, Resin, &c."	3	0	0	0	1	0	0	0	2	0	0	0	0		1	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0		0	1	0	1	13456
LINLITHGOW	TOTAL	County	10200726	10200726	1616	334	3	16	1	"264. Furriers, Skinners"	3	0	1	0	0	0	0	1	0	1	0	0	0		1	2	0	0																			13457
LINLITHGOW	TOTAL	County	10200726	10200726	1616	335	3	16	1	265. Tanners	17	0	0	2	0	1	0	1	6	5	2	0	0		3	14	0	0																			13458
LINLITHGOW	TOTAL	County	10200726	10200726	1616	336	3	16	1	266. Curriers	18	0	1	0	0	1	0	1	10	4	1	0	0		2	15	0	1																			13459
LINLITHGOW	TOTAL	County	10200726	10200726	1616	337	3	16	1	"267. Leather Goods, Portmanteau, Bag, Strap, &c., Makers"	3	0	0	0	0	0	0	0	3	0	0	0	0		2	1	0	0																			13460
LINLITHGOW	TOTAL	County	10200726	10200726	1616	339	3	16	2	"268. Saddlers ; Harness, Whip - Makers"	22	1	2	0	0	1	0	2	9	4	2	1	0	2	5	12	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0		0	1	0	0	13461
LINLITHGOW	TOTAL	County	10200726	10200726	1617	347	3	17	1	272. Paper Manufacture	179	0	2	8	6	6	13	20	74	44	4	2	0		2	173	0	4	73	0	2	5	4	8	16	18	17	3	0	0	0		0	68	0	5	13462
LINLITHGOW	TOTAL	County	10200726	10200726	1617	350	3	17	1	"275. Paper Bag, Cardboard Box - Makers"	1	0	0	0	0	0	1	0	0	0	0	0	0		0	1	0	0																			13463
LINLITHGOW	TOTAL	County	10200726	10200726	1617	352	3	17	1	"277. Stationers, Law Stationers ; Dealers in Paper"	6	0	0	0	0	0	0	0	4	1	1	0	0		2	1	2	1	16	0	2	0	2	1	2	1	5	2	1	0	0		1	7	5	3	13464
LINLITHGOW	TOTAL	County	10200726	10200726	1617	354	3	17	2	278. Printers	31	0	1	1	0	3	3	4	14	4	1	0	0		3	28	0	0																			13465
LINLITHGOW	TOTAL	County	10200726	10200726	1617	355	3	17	2	279. Lithographers ; Copper and Steel Plate Printers	1	0	0	0	0	0	1	0	0	0	0	0	0		0	1	0	0																			13466
LINLITHGOW	TOTAL	County	10200726	10200726	1617	357	3	17	2	"281. Publishers, Booksellers, Newspaper Publishers"	3	0	0	0	0	0	0	0	1	2	0	0	0		1	0	1	1																			13467
LINLITHGOW	TOTAL	County	10200726	10200726	1617	358	3	17	2	"282. Newspaper Agents, News Room Keepers"	9	0	0	0	0	0	0	1	4	3	1	0	0		1	0	8	0	16	0	0	1	0	0	2	6	6	1	0	0	0	1	1	9	4	2	13468
LINLITHGOW	TOTAL	County	10200726	10200726	1617	362	3	18	1	284. Cotton - Spinning Processes																			1	0	0	0	0	1	0	0	0	0	0	0	0		0	1	0	0	13469
LINLITHGOW	TOTAL	County	10200726	10200726	1617	365	3	18	1	287. Cotton - Workers in other and in undefined Processes	1	0	0	0	0	0	0	0	0	0	0	1	0		1	0	0	0																			13470
LINLITHGOW	TOTAL	County	10200726	10200726	1617	370	3	18	2	291. Wool and Worsted - Weaving Processes																			1	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	13471
LINLITHGOW	TOTAL	County	10200726	10200726	1617	371	3	18	2	292. Wool and Worsted - Workers in other and in undefined Processes																			4	0	0	1	0	1	1	0	1	0	0	0	0		0	4	0	0	13472
LINLITHGOW	TOTAL	County	10200726	10200726	1617	377	3	18	4	"296. Flax, Linen - Manufacture"	1	0	1	0	0	0	0	0	0	0	0	0	0		0	1	0	0	4	0	0	2	0	0	0	1	1	0	0	0	0		0	3	0	1	13473
LINLITHGOW	TOTAL	County	10200726	10200726	1617	378	3	18	4	"297. Hemp, Jute - Manufacture"	1	0	1	0	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0		0	1	0	0	13474
LINLITHGOW	TOTAL	County	10200726	10200726	1617	380	3	18	4	"299. Rope, Twine, Cord - Makers"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0		0	0	0	1	13475
LINLITHGOW	TOTAL	County	10200726	10200726	1617	381	3	18	4	"300. Canvas, Sailcloth, Sacking, Net, &c. - Manufacture"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0		0	1	0	0	13476
LINLITHGOW	TOTAL	County	10200726	10200726	1617	384	3	18	5	302. Hosiery Manufacture	9	0	0	0	0	0	0	1	5	3	0	0	0	1	3	4	2	0	66	1	7	7	8	9	10	17	5	2	0	0	0	1	0	59	1	6	13477
LINLITHGOW	TOTAL	County	10200726	10200726	1617	385	3	18	5	303. Lace Manufacture	1	0	0	0	0	0	0	0	1	0	0	0	0		1	0	0	0	10	0	0	1	1	1	3	2	1	1	0	0	0		0	10	0	0	13478
LINLITHGOW	TOTAL	County	10200726	10200726	1617	386	3	18	5	"304. Carpet, Rug, Felt - Manufacture"	2	0	0	0	0	0	0	0	2	0	0	0	0		0	2	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0		0	2	0	0	13479
LINLITHGOW	TOTAL	County	10200726	10200726	1617	387	3	18	5	"305. Smallware, Fancy Goods (Textile), &c. - Manufacture"																			1	0	0	0	0	1	0	0	0	0	0	0	0		0	1	0	0	13480
LINLITHGOW	TOTAL	County	10200726	10200726	1617	388	3	18	5	306. Weavers and Workers in Sundry and in undefined Fabrics ; Factory Hands (Textile) undefined																			2	0	0	0	0	0	0	0	2	0	0	0	0		0	2	0	0	13481
LINLITHGOW	TOTAL	County	10200726	10200726	1617	390	3	18	6	307. Textile Bleachers	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0																			13482
LINLITHGOW	TOTAL	County	10200726	10200726	1617	395	3	18	7	"311. Drapers, Linen Drapers, Mercers"	100	0	3	4	4	1	6	10	49	18	5	0	0	5	39	45	11	5	94	0	2	3	5	9	18	24	24	7	1	1	0	1	6	72	11	5	13483
LINLITHGOW	TOTAL	County	10200726	10200726	1617	400	3	19	1	314. Other Hat Manufacture ; Cap Manufacture																			2	0	0	0	0	1	0	1	0	0	0	0	0		0	1	0	1	13484
LINLITHGOW	TOTAL	County	10200726	10200726	1617	401	3	19	1	315. Milliners																			57	0	2	3	5	1	6	19	19	2	0	0	0	8	2	41	11	3	13485
LINLITHGOW	TOTAL	County	10200726	10200726	1617	402	3	19	1	"316. Hat, Bonnet, Straw Plait, &c. - Dealers"	1	0	0	0	0	0	0	0	1	0	0	0	0		0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	13486
LINLITHGOW	TOTAL	County	10200726	10200726	1617	403	3	19	1	317. Tailors	172	0	1	5	1	6	5	8	84	56	4	2	0	12	28	125	12	7	63	0	1	2	3	4	12	20	17	4	0	0	0	2	1	58	1	3	13487
LINLITHGOW	TOTAL	County	10200726	10200726	1617	404	3	19	1	"318. Clothiers, Outfitters - Dealers"	4	0	0	0	0	0	0	0	3	1	0	0	0		4	0	0	0																			13488
